id,code,short_name,full_name,country,date1,date2,url
rail_company_5635,5635,NZRCZ,NZ Rail CZ s.r.o.,CZ,01/04/2025,03/04/2025,https://nzrail.sk/
rail_company_5636,5636,NFG,NFG Bahnservice GmbH,DE,03/04/2025,03/04/2025,https://nfg-bahnservice.de/
rail_company_5637,5637,GBXIE,GREENBRIER LEASING IRELAND LIMITED,IE,03/04/2025,03/04/2025,
rail_company_5638,5638,DPB HU,DPB Rail Infra Service Hungary Kft,HU,07/04/2025,08/04/2025,https://dpb.at/
rail_company_5639,5639,TRNVC14,TRNVC14 SAS,FR,11/04/2025,24/04/2025,https://www.transdev.com/fr/
rail_company_5640,5640,OGEG GmbH,Osterreichische Gesellschaft fur Eisenbahngeschichte GmbH,AT,11/04/2025,24/04/2025,https://www.oegeg.at/
rail_company_5641,5641,MTBG,MEGATRANS 1 LTD,BG,17/04/2025,24/04/2025,https://megatrans.bg/
rail_company_5642,5642,Trossinger Eisenbahn,Stadtwerke Trossinger Eisenbahn,DE,24/04/2025,24/04/2025,https://www.swtro.de/home/
rail_company_5643,5643,AZS IRS,Am Zehnhoff-Söns GmbH International Railway Services,DE,24/04/2025,24/04/2025,https://www.azs-group.com/de/
rail_company_5644,5644,AR,ArcticRail Oy,FI,12/05/2025,13/05/2025,https://www.arcticrail.fi/
rail_company_5645,5645,STR RAIL,STRABAG RAIL Kft.,HU,12/05/2025,13/05/2025,https://www.strabag.hu/
rail_company_5646,5646,go.on,go.on Gesellschaft  fur Bus- und Schienenverkehr mbH,DE,12/05/2025,13/05/2025,
rail_company_5647,5647,mobilityportal,mobilityportal GmbH,DE,12/05/2025,13/05/2025,https://mobilityportal.de/
rail_company_5648,5648,Carpatica Feroviar Romania,Carpatica Feroviar Romania SA,RO,12/05/2025,13/05/2025,
rail_company_5649,5649,RT,Railtime B.V.,NL,12/05/2025,13/05/2025,
rail_company_5650,5650,CER AT,CER Austria Cargo GmbH,AT,12/05/2025,13/05/2025,https://cercargo.eu/
rail_company_5651,5651,Autobus Oberbayern,Autobus Oberbayern GmbH,DE,12/05/2025,13/05/2025,https://www.autobusoberbayern.de/de
rail_company_5652,5652,BAI RAIL,Bretagne Angleterre Irlande RAIL,FR,12/05/2025,13/05/2025,
rail_company_5653,5653,HPS,Hello Paris Services,FR,12/05/2025,13/05/2025,
rail_company_5654,5654,Neo Lox,Schienenlogistik Unternehmen,DE,12/05/2025,13/05/2025,
rail_company_5655,5655,IDEO,ID Logistics,FR,15/05/2025,20/05/2025,www.id-logistics.com
rail_company_5656,5656,AMR,Altmark Rail GmbH,DE,16/05/2025,20/05/2025,https://altmark-rail.com/
rail_company_5657,5657,SMO Belgium,Siemens Mobility S.A. /N.V.,BE,20/05/2025,22/05/2025,
rail_company_5658,5658,ZPMW Pol Carbon,Zaklad Przerobki Mechanicznej Wegla Pol Carbon,PL,22/05/2025,26/05/2025,
rail_company_5659,5659,TILAGA,TILAGA GmbH,DE,28/05/2025,03/06/2025,https://wagenliste-digital.de/
rail_company_5660,5660,Hochschule Mainz,University of Applied Sciences Mainz,DE,28/05/2025,03/06/2025,www.hs-mainz.de
rail_company_5661,5661,KR,KonRail GmbH,DE,28/05/2025,03/06/2025,https://konrail.de/
rail_company_5662,5662,ENNA Transport HU Kft.,Enna Transport HU Korlatolt Felelossegu Tarsasag,HU,28/05/2025,03/06/2025,https://www.enna-transport.hr/hr/
rail_company_5663,5663,TFR Cargo,TFR Cargo GmbH,DE,28/05/2025,03/06/2025,http://www.tfr-cargo.de/
rail_company_5664,5664,DXC,DXC Technology Deutschland GmbH,DE,28/05/2025,03/06/2025,https://www.dxc.com/
rail_company_5665,5665,Express,Express Service ODD,BG,03/06/2025,05/06/2025,
rail_company_5666,5666,IBF,Ingenieurburo Förster,DE,03/06/2025,05/06/2025,
rail_company_5667,5667,MEW,Mobilitätszentrale Elbe-Weser GmbH,DE,03/06/2025,05/06/2025,https://mew-mobility.de/
rail_company_5668,5668,Lenzing AG,Lenzing Aktiengesellschaft,AT,12/06/2025,13/06/2025,https://www.lenzing.com/
rail_company_5669,5669,Région des Pays de la Loire,Conseil Régional de la Région des Pays de la Loire,FR,12/06/2025,13/06/2025,
rail_company_5670,5670,NyxTel,Nyx Telecom,US,13/06/2025,16/06/2025,
rail_company_5671,5671,EDZ,Hermann Edzards GmbH,DE,13/06/2025,16/06/2025,https://www.edzards-reisen.de/
rail_company_5672,5672,PLOK,Pro-Lok GmbH,AT,19/06/2025,22/06/2025,
rail_company_5673,5673,EMC,ECOMOVE Cargo Spółka z o.o.,PL,19/06/2025,22/06/2025,
rail_company_5674,5674,PSP Cargo Group S.A. MF,PSP Cargo Group S.A. Magyarországi Fióktelepe,HU,19/06/2025,22/06/2025,https://pspcargo.ro/
rail_company_5675,5675,CARENE,Saint-Nazaire Agglomeration,FR,27/06/2025,30/06/2025,
rail_company_5676,5676,Ofel,Ofelia Entreprenad AB,SE,27/06/2025,30/06/2025,
rail_company_5677,5677,Flexx-Tf,Flexx-Tf Dienstleistungen UG,DE,27/06/2025,30/06/2025,https://flexxtf.de/
rail_company_5678,5678,BISSON RAIL,BISSON RAIL Sp. z o. o.,PL,04/07/2025,07/07/2025,
rail_company_5679,5679,Husmann Reisen,Husmann Reisen GmbH,DE,04/07/2025,07/07/2025,https://www.husmann-reisen.de/
rail_company_5680,5680,RA,RegionAlps SA,CH,11/07/2025,15/07/2025,https://www.regionalps.ch/
rail_company_5681,5681,Medlog,Medlog Austria GmbH,AT,11/07/2025,15/07/2025,https://www.medlog.com/en
rail_company_5682,5682,EBR,EBR Busreisen GmbH,DE,11/07/2025,15/07/2025,https://www.emsdettenerbusreisen.de/
rail_company_5683,5683,SIMA Software Solutions,SIMA Software Solutions GmbH,DE,11/07/2025,15/07/2025,https://simasoftware.de/
rail_company_5684,5684,Bus Lehner,Busunternehmen Lehner,DE,16/07/2025,16/07/2025,
rail_company_5685,5685,Ludwig Meier,Ludwig Meier GmbH,DE,01/08/2025,14/08/2025,www.meier-reisen.de
rail_company_5686,5686,Kombiverkehr Intermodal,Kombiverkehr Intermodal Services GmbH,DE,01/08/2025,14/08/2025,
rail_company_5687,5687,DPB SK,DPB Rail Infra Service Slovak Republic s. r. o.,SK,01/08/2025,14/08/2025,https://dpb.at/
rail_company_5688,5688,VKP,Verkehrsbetriebe Kreis Plön GmbH,DE,01/08/2025,14/08/2025,https://www.vkp.de/
rail_company_5689,5689,FLG,Fortis Logistics Group Sp. Z.o.o.,PL,01/08/2025,14/08/2025,https://fortislogistics.pl/
rail_company_5690,5690,VDBB,Verein Dampfbahn Bern-Konolfingen,CH,01/08/2025,14/08/2025,
rail_company_5691,5691,GoCo,GoCollective Rail A/S,DK,01/08/2025,14/08/2025,https://gocollective.dk/
rail_company_5692,5692,RAILH,Rail Historic,CH,01/08/2025,14/08/2025,https://www.railhistoric.ch/
rail_company_5693,5693,Alpe Adria,SOCIETA ALPE ADRIA S.p.A,IT,01/08/2025,14/08/2025,https://www.alpeadria.com/
rail_company_5694,5694,TDV,Transdev Vertrieb GmbH,DE,01/08/2025,14/08/2025,https://www.transdev-vertrieb.de/
rail_company_5695,5695,Ximedes,Ximedes B.V.,NL,14/08/2025,14/08/2025,
rail_company_5696,5696,ADR,Adesso Rail GmbH,AT,14/08/2025,14/08/2025,
rail_company_5697,5697,Kalmer,Kalmer GmbH,DE,14/08/2025,14/08/2025,https://www.reisefreunde.de
rail_company_5698,5698,VGE ZOB,VGE ZOB GmbH,DE,14/08/2025,14/08/2025,http://www.omnibusbetrieb-terfloth.de
rail_company_5699,5699,West Rail,West Rail Sp. z o.o.,PL,14/08/2025,14/08/2025,
rail_company_5700,5700,DVZO,Dampfbahn-Verein Zürcher Oberland,CH,14/08/2025,14/08/2025,www.dampfbahn.ch
rail_company_5701,5701,JUSO,JUSO s.r.o.,SK,14/08/2025,14/08/2025,
rail_company_5702,5702,MAARDU RAUDTEE,MAARDU RAUDTEE AS,EE,14/08/2025,14/08/2025,
rail_company_5703,5703,ESYS,Ekosystemy s.r.o.,SK,14/08/2025,14/08/2025,
rail_company_5704,5704,KU,Das Kommunalunternehmen des Landkreises Würzburg,DE,19/08/2025,20/08/2025,https://www.apg-info.de/
rail_company_5705,5705,TEMPRA,TEMPRA s.r.o.,SK,19/08/2025,20/08/2025,https://www.tempra.sk/
rail_company_5706,5706,PVGS,PVGS Altmarkkreis Salzwedel mbH,DE,19/08/2025,20/08/2025,https://www.pvgs-salzwedel.de/
rail_company_5707,5707,DMG,DMG  s.r.o.,SK,19/08/2025,20/08/2025,
rail_company_5708,5708,NÖB,Niederösterreich Bahnen GmbH,AT,12/09/2025,16/09/2025,https://www.noevog.at/
rail_company_5709,5709,LOG RAIL.SI,"LOG RAIL.SI, železniški prevoz. d.o.o.",SI,20/08/2025,21/08/2025,https://lograil.eu/
